VRP,,MOUTH OF THE GORILLA,-43.745889,170.17075,,,NZ,VFR
VRP,,MT POSEIDON,-44.6665,167.779722,,,NZ,VFR
VRP,,MT RAKEAHUA,-46.943056,167.880278,,,NZ,VFR
VRP,,MUELLER HUT,-43.715,170.062583,,,NZ,VFR
VRP,,MURCHISON CORNER,-43.67,170.21675,,,NZ,VFR
VRP,,MURCHISON TERMINAL,-43.6125,170.312028,,,NZ,VFR
VRP,,MURIWAI,-38.752972,177.926056,,,NZ,VFR
VRP,,MURRAY BEACH,-46.787111,168.001806,,,NZ,VFR
VRP,,MUSICK POINT,-36.846528,174.901861,,,NZ,VFR
VRP,,MYSTERY CREEK,-37.872667,175.352417,,,NZ,VFR
VRP,,NESS VALLEY,-36.994317,175.125633,,,NZ,VFR
VRP,,NGAHINAPOURI,-37.8972,175.205631,,,NZ,VFR
VRP,,NGAKURU,-38.321,176.19325,,,NZ,VFR
VRP,,NGATEA,-37.276111,175.494639,,,NZ,VFR
VRP,,NGONGOTAHA,-38.079583,176.213694,,,NZ,VFR
VRP,,NORTH BEACH,-46.391944,168.196556,,,NZ,VFR
VRP,,NORTH BRANCH GODLEY,-43.601667,170.514833,,,NZ,VFR
VRP,,NORTH HEAD,-36.829083,174.812972,,,NZ,VFR
VRP,,NORTHERN GAP,-45.774472,170.449278,,,NZ,VFR
VRP,,NORTHLANDS MALL,-43.492333,172.609806,,,NZ,VFR
VRP,,NUHAKA,-39.046583,177.739389,,,NZ,VFR
VRP,,NUNS VEIL,-43.69,170.247306,,,NZ,VFR
VRP,,OAKURA,-39.120194,173.954611,,,NZ,VFR
VRP,,OBSERVATORY,-41.284361,174.766972,,,NZ,VFR
VRP,,OHAKUNE,-39.411083,175.407972,,,NZ,VFR
VRP,,OHAU POINT,-41.238556,174.645444,,,NZ,VFR
VRP,,OHAU TURNOFF,-44.354333,170.008167,,,NZ,VFR
VRP,,OHAUPO,-37.919361,175.3075,,,NZ,VFR
VRP,,OKARAMIO,-41.418417,173.759611,,,NZ,VFR
VRP,,OKURA RIVER MOUTH,-36.660722,174.743806,,,NZ,VFR
VRP,,OMAUI ISLAND,-46.51525,168.219556,,,NZ,VFR
VRP,,OMOEROA SADDLE,-43.4075,170.112028,,,NZ,VFR
VRP,,OMOKOROA,-37.632111,176.053528,,,NZ,VFR
VRP,,ONE TREE HILL,-36.900083,174.783083,,,NZ,VFR
VRP,,ONE TREE POINT,-35.818194,174.45375,,,NZ,VFR
VRP,,ORETI JUNCTION,-46.363861,168.254361,,,NZ,VFR
VRP,,OREWA,-36.600083,174.697111,,,NZ,VFR
VRP,,ORMOND,-38.554917,177.922167,,,NZ,VFR
VRP,,OTAKI BEACH,-40.739528,175.116306,,,NZ,VFR
VRP,,OUTRAM,-45.857556,170.225917,,,NZ,VFR
VRP,,OXIDATION PONDS,-37.695056,176.231556,,,NZ,VFR
VRP,,PAEKAKARIKI,-40.982806,174.955417,,,NZ,VFR
VRP,,PAEROA,-37.378,175.67,,,NZ,VFR
VRP,,PAHIATUA,-40.453417,175.840806,,,NZ,VFR
VRP,,PAIHIA WATERFRONT,-35.281,174.0925,,,NZ,VFR
VRP,,PAKURANGA TOWN,-36.91125,174.869361,,,NZ,VFR
VRP,,PALMERSTON,-45.485222,170.714583,,,NZ,VFR
VRP,,PANMURE,-36.91225,174.858333,,,NZ,VFR
VRP,,PAPAKURA,-37.067639,174.947139,,,NZ,VFR
VRP,,PAPANUI JUNCTION,-39.677139,175.5485,,,NZ,VFR
